metal-HUD: 231011,0,1619.53,116.72,124.42,115.85,65.71,133.6,107.63,125.94,122.16,118.8,64.29,77.0,124.47,72.71,79.98,104.07,127.39,137.96,64.92,83.33,95.38,131.68,71.97,119.24,121.68,50.78,59.95,79.01,72.23,60.11,121.81,100.61,54.88,70.92,109.86,125.99,127.89,137.98,121.08,43.82,55.79,96.79,49.79,88.4,85.82,65.29,105.84,137.37,109.46,58.73,70.73,114.52,74.63,67.44,75.31,95.52,64.05,74.54,63.66,139.52,81.32,101.56,60.53,135.12,46.47,98.67,50.29,87.9,59.38,81.47,57.13,90.79,139.75,52.49,69.38,48.55,46.7,69.23,69.6,103.17,115.78,107.0,68.57,48.84,88.85,130.68,79.64,92.14,51.15,81.2,96.12,94.83,52.45,94.77,93.12,66.11,127.58,41.02,58.61,97.07,49.98,93.68,42.7,89.76,118.48,120.7,89.72,46.72,121.83,135.47,136.07,103.61,99.12,45.36,94.28,89.95,106.56,106.23,53.75,70.66,126.51,136.98,135.88,101.49,99.84,67.01,82.67,131.24,70.1,95.63,40.62,133.6,94.35,70.06,109.92,131.68,114.23,69.19,69.74,115.0,68.94,67.99,84.97,53.3,77.78,111.34,94.38,74.14,55.28,121.61,62.75,101.44,68.38,42.54,98.72,128.56,112.66,130.24,98.82,131.95,80.07,64.8,78.12
metal-HUD: 295804,0,1523.22,76.1,100.65,73.64,98.85,84.21,99.71,87.16,63.68,81.73,117.65,129.81,72.9,116.12,69.95,128.08,83.94,112.93,125.67,61.97,130.68,53.54,58.44,114.38,88.49,96.51,95.96,108.34,83.02,78.9,136.28,54.41,61.69,49.7,98.33,84.59,111.68,71.2,112.8,118.54,52.67,62.24,70.81,102.99,113.28,114.48,92.16,83.67,83.45,58.17,124.54,65.04,112.52,119.78,56.64,41.87,84.59,136.87,78.83,92.39,139.85,126.3,117.57,69.34,137.21,129.12,118.56,75.52,101.19,138.7,46.24,63.52,124.53,137.79,113.44,82.62,99.71,41.81,111.47,44.02,83.58,63.46,45.52,75.53,126.07,130.76,106.66,79.4,71.11,113.67,99.35,93.43,124.26,117.37,72.82,112.03,78.53,88.79,83.71,73.04,91.99,40.6,137.51,135.95,110.13,120.0,102.05,70.71,42.23,90.31,63.11,110.55,97.27,53.9,74.65,92.78,89.33,44.45,122.87,120.7,100.64,81.96,101.04,109.92,70.5,123.94,78.13,137.67,95.36,43.26,75.39,51.98,134.55,63.75,81.37,134.2,79.42,62.95,56.02,115.89,67.58,76.61,133.34,74.59,115.57,73.38,126.29,46.04,92.95,65.52,46.88,60.91,42.41,128.15,84.32,60.65,102.66,69.01,99.53,63.19,71.42,48.1,123.61
metal-HUD: 299494,0,1162.02,90.37,42.72,51.43,97.68,88.42,113.29,44.95,49.2,92.45,59.59,139.57,127.22,108.44,91.22,133.29,86.87,87.87,134.43,116.97,121.34,86.2,106.36,70.47,89.47,70.92,79.59,125.32,94.03,78.31,59.22,104.38,70.6,45.95,128.75,135.93,83.39,100.2,83.82,78.49,65.2,56.56,132.93,40.48,94.02,111.74,95.66,85.91,103.41,131.29,58.27,58.81,64.28,131.89,78.54,96.57,60.42,58.18,121.6,120.62,56.23,42.65,96.04,96.07,48.97,61.27,81.53,105.46,44.91,117.05,139.4,114.88,108.72,134.87,123.28,132.0,78.86,63.54,70.21,54.62,135.65,113.9,52.47,87.2,81.75,98.17,53.42,118.13,57.85,131.89,123.77,79.12,98.13,138.97,95.41,124.76,87.22,121.7,49.63,58.53,46.92,130.12,99.79,78.95,112.74,122.48,97.75,121.41,67.17,53.8,123.52,103.09,80.65,100.69,66.14,87.87,134.44,102.02,97.92,52.56,99.93,78.56,64.52,104.06,83.31,136.62,90.82,121.72,109.77,44.84,58.16,91.65,75.33,76.88,78.4,125.79,79.51,74.22,90.42,40.66,115.47,96.46,108.78,40.4,122.09,95.89,71.56,58.95,108.34,92.97,125.75,48.14,68.43,51.47,96.47,80.46,111.36,99.17,40.43,104.87,83.42,101.57,92.46
metal-HUD: 230734,0,2918.52,104.04,79.98,42.07,85.04,125.49,102.95,50.14,84.8,62.57,52.04,98.21,122.72,95.28,102.29,110.5,76.81,49.89,135.37,79.11,52.41,54.59,40.29,82.77,98.27,119.37,89.81,81.86,100.5,131.38,134.44,130.22,137.28,87.76,131.13,41.03,124.06,104.59,42.61,44.13,93.4,124.45,49.79,120.87,133.37,65.65,53.16,137.41,91.3,122.75,105.74,78.73,99.16,101.35,104.13,68.2,54.85,60.19,110.14,65.28,44.37,98.47,85.49,54.54,58.67,94.26,95.14,106.9,59.32,86.78,55.23,69.63,42.85,131.64,119.62,80.01,69.65,53.17,111.76,78.67,121.22,118.91,106.64,135.5,76.34,91.55,47.89,58.39,114.44,116.14,119.43,122.39,108.35,136.15,113.12,126.04,110.02,78.77,129.64,64.8,54.58,97.67,135.03,108.0,97.24,48.93,58.22,68.46,73.57,128.46,43.23,86.19,96.28,83.03,103.43,41.05,78.91,97.73,110.14,139.12,55.94,129.97,55.91,107.73,74.78,43.63,54.81,52.41,75.63,134.56,136.78,119.89,93.25,131.65,64.42,114.18,44.01,125.56,48.39,122.5,132.99,52.26,67.2,100.54,77.36,95.37,117.26,133.82,92.67,114.08,44.44,53.63,71.96,62.43,109.91,100.2,118.74,41.08,70.9,76.1,93.43,40.55,123.24
metal-HUD: 248567,0,1309.38,59.44,105.04,68.36,50.09,96.29,88.33,100.82,99.78,57.22,59.65,96.3,130.3,128.95,66.13,102.67,46.68,79.22,86.78,98.4,66.39,125.26,71.93,117.99,53.63,135.57,66.55,82.77,88.58,136.25,113.09,134.3,139.78,119.86,69.04,139.51,75.62,61.34,71.75,48.68,43.73,57.34,59.58,130.44,116.1,132.03,86.91,117.3,45.86,107.1,54.46,67.54,93.23,50.99,81.94,60.17,82.29,135.64,112.36,108.98,112.23,128.64,132.28,68.67,109.64,87.89,44.87,57.89,124.99,65.09,133.69,138.08,84.9,123.99,44.1,93.64,108.36,117.66,95.44,67.36,115.39,49.5,46.2,69.7,54.44,86.78,51.89,97.58,51.56,69.89,54.16,138.73,67.54,84.28,132.49,100.5,78.17,118.58,52.25,129.85,44.53,70.37,94.9,89.1,138.67,46.51,63.24,138.79,99.66,103.96,79.56,64.01,70.89,57.29,76.38,46.81,105.74,67.01,130.11,85.88,77.03,68.16,73.22,100.62,50.94,78.49,88.06,76.15,67.37,137.92,106.31,75.94,55.84,65.51,136.6,113.33,130.3,47.06,54.92,128.83,112.48,90.38,136.99,97.38,59.78,89.61,130.99,94.33,96.89,130.73,79.92,136.89,55.04,104.23,51.21,40.32,137.71,124.11,42.41,64.01,132.82,107.79,110.83
metal-HUD: 245748,0,2543.0,52.83,68.82,97.82,58.09,75.31,44.22,134.86,132.53,83.2,139.36,69.17,136.74,112.39,106.39,57.21,46.95,123.96,76.64,63.52,113.43,44.58,96.89,120.43,92.55,62.02,139.14,99.49,98.2,96.72,42.64,45.63,76.37,82.47,87.92,44.69,110.83,62.63,95.27,118.96,49.03,130.3,97.96,94.79,50.83,103.55,51.75,64.83,120.93,55.21,43.04,73.67,82.93,105.24,117.61,138.36,76.45,97.79,82.7,138.62,78.94,79.41,90.68,134.22,46.83,98.4,67.91,87.04,92.94,125.8,49.92,49.1,69.47,120.7,102.27,45.09,138.48,127.54,51.45,80.69,96.32,124.31,105.62,119.47,111.22,71.19,112.57,121.41,83.54,59.74,75.44,46.15,137.11,125.24,116.93,65.91,101.64,127.49,82.78,56.86,102.36,127.27,90.45,55.71,108.48,134.48,128.7,74.6,69.94,113.9,98.85,61.42,104.77,84.8,87.04,82.91,46.69,87.9,92.31,115.78,62.34,96.77,132.23,40.73,70.86,121.82,66.7,134.4,65.23,80.79,45.57,131.05,85.51,45.79,41.32,58.72,131.39,127.94,115.25,76.16,75.31,66.21,78.48,82.74,67.32,89.76,105.84,104.57,93.82,123.79,84.58,123.86,62.86,58.3,97.15,129.6,110.81,78.89,89.19,107.59,134.04,100.65,53.36
metal-HUD: 116148,0,1790.57,61.91,115.38,127.89,50.23,61.89,135.17,75.31,105.87,63.15,85.58,139.24,121.12,106.16,98.47,95.95,134.87,53.19,90.2,60.87,91.01,133.21,109.41,87.67,47.81,109.03,135.37,74.47,123.31,99.73,98.77,125.59,97.97,62.24,91.58,68.57,129.74,113.47,96.85,132.96,83.38,84.53,89.96,69.58,97.44,124.81,77.67,80.21,125.08,58.83,53.92,52.4,96.67,81.67,82.54,78.29,101.78,75.57,104.29,119.11,132.65,73.69,132.71,78.49,129.05,47.45,133.86,73.51,78.55,107.29,117.64,62.25,43.69,84.75,104.63,90.27,63.84,114.41,79.67,129.32,116.02,95.08,62.74,118.73,86.5,92.45,104.08,66.93,84.69,126.81,54.43,129.8,50.66,58.84,44.41,61.66,80.93,74.21,118.29,74.05,43.75,89.83,92.73,134.49,67.21,125.74,100.56,80.1,113.86,109.17,59.08,53.71,79.13,77.82,116.63,86.02,105.12,81.77,45.18,58.52,139.24,79.1,73.67,104.53,66.93,100.92,49.94,55.76,47.61,91.46,125.74,89.06,126.16,62.46,133.04,57.65,83.95,43.24,74.1,92.87,119.94,93.86,93.63,43.18,92.16,111.82,121.64,110.74,103.94,40.19,53.09,103.85,87.47,44.67,103.1,91.99,101.08,89.44,55.85,72.72,111.02,94.34,104.7
metal-HUD: 206454,0,2787.77,115.82,96.84,127.7,91.6,63.04,78.73,112.9,131.14,41.42,128.84,71.12,63.03,138.13,59.81,58.05,50.51,121.59,62.86,110.79,124.31,40.65,59.0,136.4,80.37,110.87,113.36,124.34,48.35,124.66,43.92,136.29,56.32,83.15,137.84,138.97,96.75,74.78,114.8,69.65,117.43,57.37,63.82,103.27,110.13,114.15,83.21,69.83,120.75,45.43,95.91,107.33,41.79,121.15,121.44,86.28,129.22,118.31,85.7,100.79,130.49,99.52,83.12,64.19,74.26,86.97,119.13,83.69,109.24,84.85,57.27,97.3,120.67,112.27,71.64,45.58,67.45,109.07,88.41,135.17,128.6,112.27,111.62,51.09,132.24,84.22,52.95,66.27,79.08,70.19,119.25,124.11,58.48,78.81,107.16,79.38,45.36,60.46,54.57,50.86,51.46,103.06,126.24,134.1,133.52,120.33,134.84,131.93,137.04,104.19,136.15,83.03,87.13,127.29,81.29,68.35,91.26,121.76,55.09,41.34,79.2,91.48,85.67,62.47,106.51,99.95,128.88,125.42,64.99,84.5,134.26,115.4,113.09,45.51,137.99,122.42,63.45,132.26,80.83,102.93,65.44,93.91,93.97,100.21,103.6,67.69,124.68,96.79,111.7,71.3,40.32,86.5,110.35,111.79,100.28,95.57,44.1,127.47,72.85,122.72,132.01,102.8,132.96
metal-HUD: 134940,0,1219.46,103.39,90.64,102.94,54.93,59.03,111.13,73.42,71.81,120.87,133.68,74.52,94.5,129.89,101.02,91.92,120.38,75.88,116.39,40.02,133.22,77.21,85.46,109.37,87.15,83.45,93.5,114.37,42.35,55.29,83.25,45.67,46.7,55.36,107.85,96.0,88.06,101.49,57.06,69.79,74.13,130.37,63.11,60.46,97.02,138.03,61.2,88.87,93.58,42.7,73.83,102.91,112.16,113.59,124.37,108.93,87.99,96.71,63.58,101.34,122.42,49.61,139.7,74.31,44.48,78.7,137.01,113.69,137.91,126.87,63.43,57.65,88.35,53.36,85.66,50.52,74.91,120.86,115.09,135.23,100.09,117.24,85.72,58.03,43.49,116.96,78.63,81.21,134.56,131.42,109.44,59.5,62.21,82.88,93.42,121.09,124.6,77.49,121.32,65.59,63.19,104.2,45.11,92.02,53.01,57.81,62.69,108.1,79.79,109.19,43.29,107.12,55.91,118.3,131.51,58.2,93.41,123.27,42.95,80.79,120.89,51.85,72.55,82.98,79.4,89.85,85.54,96.35,138.84,107.0,130.48,125.67,120.71,136.79,40.05,61.49,64.26,119.18,109.15,57.41,54.24,51.58,100.25,95.16,52.58,100.77,76.23,84.68,60.43,88.9,87.15,59.81,43.05,98.74,64.18,72.96,82.07,48.23,100.19,76.14,58.57,51.22,100.16
metal-HUD: 185501,0,2214.86,74.42,57.82,48.93,58.02,42.19,101.38,102.45,98.72,80.03,119.3,81.74,48.89,49.19,84.1,60.62,92.04,98.9,134.91,125.16,138.07,89.39,65.1,104.15,132.18,108.15,111.14,128.9,73.17,128.17,84.83,70.44,137.99,79.95,97.99,79.63,60.14,64.68,69.35,102.72,43.31,129.74,132.54,53.51,41.83,124.14,83.43,71.11,46.26,136.76,63.85,123.7,133.58,114.38,100.21,118.82,50.24,129.3,43.21,66.05,139.92,95.3,65.77,72.19,47.93,100.17,83.78,115.51,71.82,134.64,133.35,127.55,45.09,131.1,106.17,113.52,114.31,53.49,99.18,89.66,104.76,120.45,66.65,71.1,109.35,62.46,113.74,115.22,139.39,103.69,102.85,134.28,47.16,135.36,134.79,45.25,126.8,87.88,90.08,113.78,40.47,127.46,105.09,102.96,74.09,68.19,84.17,50.96,79.61,63.22,54.75,121.82,92.23,115.86,123.05,132.86,64.37,113.79,66.63,132.41,107.16,139.83,114.31,58.97,52.17,80.61,46.48,87.53,87.21,100.14,128.64,139.85,93.69,95.21,101.15,56.26,130.85,129.68,75.01,75.25,64.66,60.24,124.32,93.37,100.75,50.98,65.53,125.79,41.61,53.86,57.89,131.59,134.63,47.25,59.1,105.75,62.19,124.4,122.26,112.74,102.64,122.19,83.18
metal-HUD: 200868,0,1581.71,128.83,139.04,87.91,97.0,101.84,67.84,111.69,89.54,84.88,130.21,134.13,125.87,115.31,101.29,68.77,64.14,137.23,118.52,88.95,89.57,62.42,126.29,139.23,107.58,58.83,63.0,116.89,129.15,84.43,113.25,53.67,92.91,79.81,119.59,86.92,98.78,118.45,134.37,88.08,83.21,123.14,92.63,88.23,139.03,57.45,102.45,71.89,114.31,55.11,58.69,57.26,68.89,43.95,108.69,120.49,77.54,131.92,52.25,118.85,119.56,86.94,89.37,76.84,87.7,94.02,104.02,109.49,135.87,65.72,89.93,61.55,41.75,112.16,77.85,122.01,96.86,82.9,100.56,131.02,65.79,135.98,138.88,99.09,79.63,117.4,54.25,101.59,81.73,118.99,122.12,131.76,123.39,71.74,115.92,122.49,72.04,122.37,86.06,77.95,42.23,56.08,42.02,118.78,134.32,64.54,92.73,94.32,99.12,133.13,78.09,60.82,80.12,64.02,46.46,42.15,68.5,67.82,138.5,55.74,102.27,70.72,57.39,119.78,118.47,68.95,103.57,40.45,96.37,113.81,87.25,44.77,133.39,108.46,119.0,67.55,78.81,72.46,114.39,76.66,49.89,92.73,47.01,79.35,43.96,133.48,53.83,130.49,53.03,108.84,94.85,53.55,87.38,139.49,139.68,134.74,59.12,79.64,95.07,60.9,59.7,138.18,123.78
