metal-HUD: 244442,0,2137.66,56.22,84.34,135.06,129.9,106.62,90.49,78.29,57.07,67.22,57.59,90.8,44.87,66.09,50.25,77.76,82.12,64.83,94.9,132.53,131.83,96.44,114.96,40.49,42.43,131.78,59.62,54.41,139.39,106.68,96.62,101.89,98.71,114.25,117.4,117.83,74.73,70.97,61.22,44.01,104.4,50.91,108.22,80.76,102.64,41.34,119.88,113.41,126.61,93.23,116.51,138.38,80.29,114.72,108.5,96.5,65.83,135.52,130.27,126.69,81.88,40.92,43.03,117.42,44.46,111.77,96.53,91.23,135.71,85.16,40.25,126.57,47.0,117.43,66.94,42.77,66.22,109.04,47.47,68.53,106.05,131.92,48.66,80.32,93.39,59.16,89.06,133.18,66.47,113.82,95.55,46.93,43.44,131.11,49.91,118.65,138.14,53.08,60.84,130.43,120.27,106.02,83.62,68.38,116.56,48.28,110.86,66.09,59.61,87.91,96.52,96.36,43.85,66.46,92.11,111.83,73.94,124.38,65.21,100.98,50.08,55.01,86.78,76.01,84.98,103.92,130.09,73.93,124.33,84.74,102.81,117.29,134.78,60.81,61.9,45.7,41.69,40.27,137.39,107.11,58.41,102.44,79.79,47.94,129.58,74.15,82.45,104.92,64.18,102.77,100.42,77.4,129.9,128.69,101.04,135.45,68.03,93.47,104.31,61.88,127.13,78.09,67.9
metal-HUD: 266573,0,2772.06,95.38,103.77,88.23,86.54,105.17,68.79,61.3,72.76,110.29,110.73,74.34,118.06,96.21,48.82,109.38,116.24,119.84,117.94,85.47,87.33,89.65,80.58,59.53,57.86,49.09,129.62,98.1,83.83,74.16,85.46,41.07,62.59,78.12,40.25,115.29,80.54,105.03,138.15,58.62,103.69,123.08,108.13,131.61,132.38,106.06,44.32,113.37,134.72,61.2,49.96,71.36,123.82,85.82,126.93,44.73,98.41,104.62,53.44,57.85,48.52,135.35,119.68,128.23,77.94,40.63,138.99,66.43,77.14,57.99,45.28,105.96,125.97,132.85,108.13,94.79,42.5,127.73,51.41,66.03,98.65,89.19,122.15,50.17,68.72,98.35,53.62,81.17,105.98,99.45,60.18,111.45,107.0,81.17,121.41,109.32,108.87,65.61,76.71,57.62,119.31,67.07,57.54,104.16,69.08,51.45,84.73,88.51,51.27,102.14,113.96,48.46,128.9,78.57,109.25,114.49,135.47,48.1,103.68,82.78,63.6,56.0,77.42,129.75,136.23,74.43,100.5,61.56,135.22,91.75,89.63,50.11,49.93,55.81,82.54,93.0,71.1,137.25,134.92,100.71,84.47,86.43,72.02,85.93,97.51,72.21,93.92,62.48,71.02,71.24,120.17,71.04,83.39,104.72,97.47,88.06,112.92,85.07,47.95,52.36,92.62,114.27,81.88
metal-HUD: 247555,0,1551.07,88.35,95.76,67.12,48.08,47.49,100.77,84.84,81.65,80.91,137.15,85.24,95.27,62.55,81.26,111.92,110.33,98.22,59.45,114.76,115.37,78.83,106.57,118.61,42.74,136.47,116.93,109.09,45.54,81.58,47.54,118.01,58.42,99.68,102.88,113.74,80.31,42.46,47.15,118.57,78.86,108.05,45.38,40.66,105.83,112.23,123.15,47.24,66.67,139.12,96.95,101.65,104.94,110.2,130.46,46.31,130.04,104.59,96.5,112.07,114.13,60.73,133.87,70.38,112.66,111.52,60.02,55.65,90.49,114.37,42.75,88.31,126.86,51.61,76.37,133.3,119.85,42.2,52.49,125.78,94.62,49.14,52.76,99.63,106.91,125.64,95.62,82.29,69.86,66.5,62.28,98.55,42.84,64.91,106.72,43.75,76.42,58.92,55.71,77.34,120.03,123.05,138.29,107.08,104.73,138.95,55.35,129.89,40.56,84.33,65.46,137.82,126.24,106.27,102.19,106.13,59.35,109.76,51.37,119.57,111.53,137.68,66.61,98.39,67.52,64.85,76.61,135.83,131.2,85.74,51.98,100.98,127.62,101.96,50.31,46.27,119.48,129.23,121.75,133.92,41.04,51.71,82.0,89.71,106.81,91.77,128.16,139.41,124.72,59.3,87.07,83.55,58.46,50.96,117.75,125.01,128.98,68.5,81.22,56.65,115.36,57.34,118.16
metal-HUD: 184026,0,1740.09,82.98,61.81,92.38,40.54,134.81,134.1,123.12,130.09,76.56,121.43,43.34,110.24,84.04,106.49,129.6,132.75,77.47,124.82,58.64,59.43,120.7,52.44,117.32,100.33,94.78,107.84,131.99,64.63,121.73,67.0,102.49,111.76,100.58,74.72,48.47,40.13,61.47,87.41,54.3,89.92,40.61,46.58,47.35,118.43,83.31,45.35,125.25,45.8,48.11,64.32,111.08,44.09,113.26,119.83,101.89,70.25,99.66,99.96,91.71,137.58,72.86,85.32,81.19,117.81,54.74,69.05,70.49,52.03,73.87,134.02,100.95,130.94,85.14,108.82,111.94,42.89,82.79,123.67,127.83,128.84,100.84,125.19,61.54,101.82,126.14,108.57,134.94,134.04,135.1,74.99,120.26,90.58,76.41,62.1,111.56,74.42,127.56,117.71,134.76,41.54,77.47,108.11,117.28,67.67,111.26,48.94,58.52,121.03,97.87,76.47,95.97,139.82,134.14,42.86,132.84,91.28,86.12,110.56,108.37,92.88,72.7,52.01,44.25,106.69,51.58,79.63,41.16,72.92,107.54,127.39,107.47,81.19,105.92,85.42,65.73,57.3,75.69,101.37,105.67,98.98,75.99,57.86,95.77,112.03,57.8,131.07,135.45,98.7,83.4,109.57,115.31,103.26,94.27,70.86,72.7,126.88,73.01,58.24,118.3,106.67,101.95,126.34
metal-HUD: 179853,0,2313.85,123.48,75.0,100.66,69.13,60.23,110.64,40.05,64.88,139.44,82.33,56.66,64.99,114.77,99.89,58.6,115.28,105.11,71.82,130.9,56.7,128.13,49.32,90.21,84.96,68.24,67.99,108.82,55.84,55.04,82.07,90.97,47.72,112.07,102.46,105.97,107.92,70.46,111.2,139.0,83.62,110.38,62.62,133.11,60.29,106.45,72.52,97.15,81.74,93.05,42.6,139.63,80.68,96.62,113.71,57.83,40.38,129.79,60.59,51.97,127.49,71.92,131.16,117.25,53.64,110.03,130.78,87.48,42.19,43.74,93.69,105.31,53.67,114.22,133.17,55.72,40.34,118.56,64.23,63.47,131.02,67.89,102.47,66.09,115.99,108.46,63.15,50.75,68.86,130.01,76.79,111.35,93.6,50.0,99.95,135.9,79.61,48.93,48.83,102.52,94.26,54.46,131.54,135.31,117.58,129.0,57.22,79.3,98.13,73.62,40.84,55.51,45.87,109.47,99.77,71.0,91.29,97.36,78.93,50.74,108.06,109.01,119.99,121.42,104.79,40.86,47.33,60.45,42.12,137.36,88.37,113.05,70.2,82.74,89.33,47.23,88.12,73.63,48.3,79.41,59.19,99.08,81.38,118.95,62.81,89.26,134.31,60.86,89.53,137.94,121.68,121.62,135.52,89.63,103.16,43.46,114.84,68.55,71.53,112.39,129.4,60.44,96.24
metal-HUD: 187470,0,2585.62,101.36,138.38,68.12,132.95,126.25,135.74,64.7,49.17,87.93,75.65,131.43,86.9,66.7,76.29,119.58,62.13,43.78,129.9,136.94,111.08,121.23,121.01,42.34,82.23,95.47,136.39,65.4,87.34,96.99,79.42,93.98,132.0,138.45,49.98,50.32,73.64,100.28,94.93,134.85,78.38,136.35,132.98,48.49,114.37,92.95,79.14,134.72,103.58,131.12,137.62,70.7,112.33,138.8,133.52,45.85,44.88,48.89,70.82,126.53,115.94,62.96,49.98,82.04,113.73,87.52,62.22,89.13,67.0,92.36,79.02,98.63,91.75,101.34,73.04,109.54,129.28,59.68,128.05,86.15,134.75,80.45,108.66,56.78,114.74,74.2,121.35,76.99,53.96,55.92,112.75,57.99,58.81,74.61,104.14,44.0,112.68,61.08,67.61,56.71,105.02,126.93,69.75,138.99,95.94,88.09,59.6,84.48,119.98,71.15,127.81,113.03,42.04,119.61,103.57,57.99,85.13,72.19,77.57,67.61,63.37,53.4,57.82,49.71,75.08,82.75,115.66,105.21,44.13,116.17,49.06,60.7,101.07,136.86,57.82,46.57,46.47,79.81,85.63,86.2,43.25,75.79,102.43,43.15,119.29,72.14,83.01,139.93,97.58,83.39,90.02,102.51,94.56,119.51,109.51,75.4,96.05,103.56,55.64,73.35,70.7,44.36,56.67
metal-HUD: 175107,0,1420.86,82.63,134.5,48.61,53.29,55.44,75.09,76.73,106.18,96.35,64.77,85.5,137.57,91.44,89.36,66.52,74.41,50.66,83.47,41.67,124.24,125.84,89.6,127.3,118.69,93.1,83.92,73.23,106.23,58.43,47.06,104.36,106.29,56.38,56.84,42.29,115.56,116.06,121.95,55.76,98.53,72.54,102.87,51.67,83.35,95.85,49.38,59.85,61.98,57.8,125.21,82.61,135.63,99.51,126.96,80.04,88.26,104.72,133.65,77.26,47.68,101.68,79.68,94.69,132.46,81.55,79.63,118.56,131.12,107.85,46.5,117.85,57.38,126.07,93.68,102.68,89.66,50.35,103.85,78.93,76.77,114.76,86.24,41.59,60.32,41.18,106.8,61.17,75.94,44.37,93.26,88.71,114.43,128.57,100.37,118.1,139.92,132.1,129.13,76.13,79.39,101.64,59.05,103.65,51.68,76.2,133.33,67.73,66.92,121.31,104.89,69.74,43.89,83.86,117.48,82.98,66.83,131.62,77.29,52.71,104.5,54.99,42.09,127.63,105.18,138.85,102.28,78.07,101.43,94.99,135.69,94.21,60.13,65.82,92.4,54.01,94.01,79.33,63.57,94.67,120.55,98.08,129.2,111.62,79.67,41.12,119.05,69.92,46.62,58.11,63.94,139.02,116.26,75.38,120.7,99.12,120.49,92.2,70.88,64.57,53.92,71.64,67.52
metal-HUD: 107314,0,1926.28,53.74,104.92,106.8,87.55,68.04,126.77,61.51,106.17,78.16,46.71,122.53,89.66,84.58,120.21,115.56,83.19,120.56,53.54,45.66,122.4,59.06,85.1,102.01,77.98,57.32,126.97,51.64,104.81,113.23,137.18,126.46,90.33,139.22,78.89,77.65,95.72,44.67,125.03,58.83,80.72,131.4,73.81,87.72,89.1,63.48,125.08,93.99,47.15,115.82,96.91,91.57,77.25,112.32,79.74,90.7,119.99,104.75,98.41,81.46,88.34,44.7,97.02,129.0,67.84,116.83,125.32,41.87,129.41,58.44,65.52,93.9,66.62,69.75,89.12,106.28,46.27,68.51,67.6,51.04,43.35,118.08,121.19,52.67,42.6,103.82,99.96,56.78,115.46,91.77,44.33,78.86,41.71,118.31,130.54,128.95,121.95,58.98,42.27,98.04,63.25,53.28,77.31,98.06,78.75,131.25,70.48,116.82,103.34,66.11,66.68,76.84,70.38,106.55,66.36,65.72,111.13,137.04,94.33,84.25,95.89,58.91,118.4,139.88,85.3,78.27,63.75,55.23,93.71,72.68,118.6,96.31,46.59,68.09,139.25,130.7,45.92,118.2,118.76,65.15,94.99,120.07,44.54,80.91,113.35,105.54,42.65,134.44,93.59,139.43,106.92,133.96,83.79,124.21,113.23,83.36,90.99,105.62,98.65,118.33,89.52,78.39,79.24
metal-HUD: 235547,0,1964.87,65.01,120.72,71.13,74.08,101.68,42.16,70.87,110.37,126.6,102.16,49.04,52.77,112.31,44.53,63.08,52.73,77.03,89.45,82.73,42.84,74.27,135.86,42.96,132.81,97.1,76.21,133.51,124.95,59.88,123.2,56.93,79.76,139.02,58.6,90.31,68.16,130.48,51.73,84.16,103.58,43.28,117.51,74.42,110.21,65.47,104.43,107.74,57.77,103.43,59.62,119.8,94.24,53.18,61.6,60.26,41.03,72.79,122.99,91.31,46.28,98.29,47.49,119.84,121.86,108.97,112.24,54.42,75.47,59.69,125.23,136.95,44.54,86.26,107.61,100.14,112.25,126.22,131.75,44.98,65.49,82.0,100.67,102.68,53.08,82.78,82.69,129.13,52.24,94.09,87.96,64.49,85.26,47.89,65.85,122.01,91.51,61.49,134.72,76.22,45.12,103.4,133.98,138.62,138.96,105.57,87.39,106.65,133.42,136.81,49.0,40.22,128.3,126.08,74.26,44.73,131.17,43.2,120.63,130.84,114.61,52.94,86.9,93.98,139.51,81.52,78.76,70.29,43.18,96.65,139.41,78.94,95.35,77.92,71.63,85.77,128.23,59.98,117.49,65.28,51.81,137.17,111.63,133.17,137.92,91.92,48.37,70.21,85.41,129.43,101.01,63.35,129.4,81.53,69.31,86.59,83.09,132.53,83.11,68.17,134.12,83.2,95.32
metal-HUD: 150405,0,1722.93,83.67,42.6,121.08,44.98,51.44,126.21,121.94,42.83,102.73,102.69,51.08,95.44,75.84,134.31,81.94,60.75,130.49,127.69,126.27,126.43,122.39,76.72,135.89,80.21,96.31,125.08,48.33,47.07,115.54,80.68,75.31,73.51,74.82,67.0,53.65,104.03,111.51,43.65,93.62,92.58,81.34,41.75,114.47,73.87,48.16,50.23,100.0,45.06,88.2,100.03,89.17,63.4,121.9,98.79,117.91,88.87,135.42,135.13,94.59,49.35,64.01,124.61,95.07,81.77,128.34,43.7,117.42,92.36,79.17,101.69,112.82,80.43,98.88,73.57,80.63,112.98,126.11,112.91,59.45,134.93,83.92,118.02,40.68,41.06,137.12,123.94,75.7,40.06,72.8,73.91,99.0,108.83,67.88,123.2,84.71,118.82,139.85,138.38,108.16,108.01,103.57,84.19,90.02,79.29,99.03,127.19,128.75,115.67,63.72,110.25,53.9,93.86,56.94,51.96,110.98,83.85,103.17,46.41,103.75,123.94,54.76,103.71,70.11,128.12,53.72,83.32,105.92,54.86,102.98,136.28,126.06,137.42,80.62,108.06,101.82,68.88,97.01,92.02,55.02,50.94,66.61,75.22,129.74,121.58,114.82,117.77,77.9,79.14,131.32,64.84,42.57,76.74,66.45,112.48,109.99,42.6,129.98,41.83,65.75,120.7,137.88,126.02
metal-HUD: 233238,0,1556.58,50.04,137.75,109.92,111.44,112.72,52.63,78.84,53.35,112.09,45.53,113.66,78.94,54.43,88.49,125.02,128.45,132.02,101.79,59.41,64.23,52.25,70.94,107.96,94.74,137.33,126.56,130.2,89.7,86.58,70.13,75.96,45.71,114.46,41.49,65.43,42.93,71.7,72.21,86.65,63.32,102.29,64.35,117.85,47.19,112.18,102.63,49.31,138.28,139.66,82.44,75.18,69.83,132.94,40.73,61.14,127.43,134.38,81.29,130.09,94.93,60.33,74.73,128.53,77.42,129.01,113.51,83.22,113.46,107.22,112.63,101.65,122.27,122.93,93.09,46.92,83.71,105.69,61.08,135.28,83.24,91.25,41.32,94.27,91.71,123.14,41.81,92.63,100.87,55.34,104.44,121.04,134.83,79.95,58.64,127.51,41.13,137.39,80.67,68.76,79.4,102.35,82.83,108.18,64.17,104.18,108.03,54.01,91.44,139.48,109.14,41.6,135.17,84.27,63.39,125.12,123.1,82.69,64.92,110.72,119.95,93.03,93.13,47.37,51.29,63.23,115.52,95.52,84.17,124.01,75.92,86.26,122.37,56.56,73.6,86.75,131.67,106.87,128.31,68.35,47.29,88.0,113.65,98.51,54.18,121.06,72.33,77.36,47.13,87.06,78.12,74.89,87.92,86.7,124.82,91.93,56.08,48.07,47.29,56.11,137.65,91.54,107.01
